*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
   15 116    40    0.00    0.00    0.01    0.00    10.1   0.000   0.010   0.000   0.022     0.1     0.0     0.3     0.0      90    0.00    0.09    0.00    0.11     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      0.      8.      7.      8.      9.     10.     23.     25.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 117    41    0.00    0.00    0.01    0.00    10.2   0.000   0.011   0.000   0.023     0.1     0.0     0.3     0.0      97    0.00    0.10    0.00    0.12     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      0.      9.      7.      8.      9.     10.     24.     26.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 118    42    0.00    0.00    0.01    0.00    10.3   0.000   0.011   0.000   0.023     0.1     0.0     0.2     0.0     104    0.00    0.10    0.00    0.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      1.     10.      8.      9.     10.     11.     26.     28.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 119    43    0.00    0.00    0.01    0.00    10.4   0.000   0.011   0.000   0.023     0.1     0.0     0.1     0.0     111    0.00    0.11    0.00    0.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      1.     11.      9.     10.     11.     12.     28.     29.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 120    44    0.01    0.00    0.01    0.00    10.5   0.000   0.011   0.000   0.023     0.1     0.0     0.2     0.0     114    0.00    0.11    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      1.     11.      9.     10.     11.     12.     28.     29.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 121    45    0.01    0.00    0.01    0.00    10.6   0.000   0.011   0.000   0.023     0.1     0.0     0.3     0.0     117    0.00    0.12    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      2.     12.     10.     10.     11.     12.     29.     30.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 122    46    0.01    0.00    0.01    0.00    10.7   0.000   0.011   0.001   0.023     0.1     0.1     0.1     1.0     102    0.01    0.10    1.02    0.10     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      1.      7.      7.      8.     11.     12.     27.     28.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 123    47    0.01    0.00    0.02    0.00    10.8   0.000   0.011   0.002   0.023     0.1     0.2     0.1     0.6      95    0.01    0.10    0.55    0.09     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      2.      8.      6.      7.      9.      9.     26.     27.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 124    48    0.01    0.00    0.02    0.00    10.9   0.000   0.011   0.002   0.023     0.1     0.2     0.1     0.8      99    0.01    0.10    0.75    0.09     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      2.      8.      7.      7.      9.     10.     27.     28.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 125    49    0.01    0.00    0.02    0.00    11.1   0.000   0.011   0.003   0.023     0.1     0.3     0.2     0.3     122    0.00    0.12    0.27    0.13     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      4.     12.      9.     10.     11.     12.     31.     31.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 126    50    0.01    0.00    0.02    0.01    11.2   0.000   0.012   0.007   0.024     0.1     0.3     0.2     4.9     142    0.16    0.14    4.72    0.33     0.5     0.5     0.8     1.5     1.6     0.0     0.0     0.0     0.0      3.      5.     16.     12.     12.     13.     14.     32.     35.     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.5     0.5     0.8     1.4     1.5     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0
   15 127    51    0.01    0.00    0.02    0.03    11.3   0.001   0.012   0.024   0.024     0.1     0.2     0.1    17.6     147    0.53    0.15   17.05    0.47     0.9     2.5     4.6     4.1     3.3     1.4     0.8     0.0     0.0      3.      4.     12.     12.     13.     15.     15.     35.     38.     0.0     0.0     0.1     0.2     0.2     0.1     0.0     0.0     0.0     0.8     2.5     4.5     4.0     3.2     1.4     0.8     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.0     0.0
   15 128    52    0.01    0.00    0.02    0.03    11.5   0.001   0.012   0.031   0.025     0.1     0.6     0.2     6.3     180    0.17    0.18    6.16    0.36     0.3     0.9     1.6     1.5     1.3     0.5     0.3     0.0     0.0      5.      9.     19.     16.     16.     17.     17.     39.     41.     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.3     0.9     1.5     1.5     1.3     0.5     0.3     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0
   15 129    53    0.01    0.00    0.02    0.03    11.7   0.001   0.012   0.032   0.025     0.2     0.8     0.3     1.3     207    0.04    0.21    1.22    0.33     0.0     0.1     0.3     0.3     0.3     0.1     0.1     0.0     0.0      7.     13.     24.     19.     18.     20.     19.     44.     44.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.3     0.3     0.3     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 130    54    0.01    0.00    0.02    0.03    11.9   0.001   0.012   0.033   0.025     0.1     0.6     0.2     1.1     217    0.03    0.22    1.07    0.32     0.0     0.2     0.1     0.2     0.3     0.3     0.0     0.0     0.0      6.     14.     24.     19.     19.     20.     20.     50.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.2     0.3     0.3     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 131    55    0.01    0.00    0.02    0.03    12.2   0.001   0.013   0.033   0.026     0.2     0.9     0.3     0.1     223    0.00    0.22    0.11    0.33     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0      8.     15.     26.     23.     18.     20.     23.     48.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 132    56    0.01    0.01    0.02    0.03    12.4   0.001   0.013   0.033   0.026     0.2     1.0     0.3     0.0     243    0.00    0.24    0.00    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      9.     16.     27.     24.     23.     25.     24.     50.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 133    57    0.01    0.01    0.02    0.03    12.7   0.001   0.013   0.033   0.026     0.2     1.0     0.3     0.0     265    0.00    0.26    0.00    0.40     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     10.     20.     30.     26.     25.     27.     26.     53.     48.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 134    58    0.01    0.01    0.02    0.03    13.0   0.001   0.013   0.033   0.027     0.1     0.7     0.2     0.0     279    0.00    0.28    0.00    0.39     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     10.     22.     32.     27.     26.     29.     27.     56.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 135    59    0.01    0.01    0.02    0.03    13.3   0.001   0.014   0.033   0.027     0.2     0.9     0.3     0.0     293    0.00    0.29    0.00    0.43     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     13.     25.     33.     28.     27.     30.     28.     58.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 136    60    0.01    0.01    0.02    0.03    13.5   0.001   0.014   0.033   0.028     0.2     1.1     0.3     0.0     296    0.00    0.30    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     26.     33.     28.     27.     29.     28.     58.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 137    61    0.01    0.01    0.02    0.03    13.8   0.001   0.014   0.033   0.028     0.2     1.1     0.3     0.0     300    0.00    0.30    0.00    0.47     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     15.     28.     33.     28.     27.     30.     28.     58.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 138    62    0.01    0.01    0.02    0.03    14.1   0.001   0.015   0.033   0.029     0.2     1.1     0.3     0.0     292    0.00    0.29    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     15.     28.     32.     27.     26.     29.     27.     57.     51.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 139    63    0.01    0.01    0.02    0.03    14.4   0.001   0.015   0.033   0.029     0.2     1.1     0.4     0.0     288    0.00    0.29    0.00    0.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     15.     28.     31.     27.     26.     28.     27.     56.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 140    64    0.01    0.01    0.02    0.03    14.7   0.001   0.015   0.033   0.029     0.1     0.4     0.1     0.0     275    0.00    0.27    0.00    0.33     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      9.     24.     31.     27.     25.     28.     26.     55.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 141    65    0.01    0.01    0.02    0.03    14.9   0.001   0.015   0.033   0.030     0.1     0.4     0.1     0.0     245    0.00    0.24    0.00    0.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      9.     16.     21.     20.     24.     27.     25.     53.     48.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0
   15 142    66    0.01    0.01    0.02    0.03    15.2   0.001   0.016   0.033   0.030     0.1     0.6     0.2     0.0     242    0.00    0.24    0.00    0.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     13.     23.     22.     18.     19.     26.     24.     51.     47.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 143    67    0.01    0.01    0.02    0.03    15.4   0.001   0.016   0.033   0.030     0.2     1.0     0.3     0.0     247    0.00    0.25    0.00    0.33     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     27.     24.     20.     19.     24.     23.     49.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 144    68    0.01    0.02    0.02    0.03    15.7   0.001   0.016   0.034   0.031     0.2     0.8     0.3     0.6     231    0.01    0.23    0.58    0.32     0.4     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     27.     24.     19.     18.     19.     22.     46.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 145    69    0.01    0.02    0.02    0.04    15.9   0.001   0.016   0.034   0.031     0.2     1.0     0.3     0.6     226    0.01    0.23    0.59    0.35     0.3     0.1     0.1     0.2     0.0     0.0     0.0     0.0     0.0     14.     27.     24.     19.     18.     19.     21.     44.     41.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.1     0.1     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 146    70    0.01    0.02    0.02    0.04    16.1   0.001   0.017   0.034   0.031     0.3     1.1     0.4     0.1     253    0.00    0.25    0.08    0.42     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     17.     31.     29.     25.     19.     20.     22.     46.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 147    71    0.01    0.02    0.02    0.04    16.4   0.001   0.017   0.034   0.032     0.3     1.1     0.4     0.0     263    0.00    0.26    0.00    0.44     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     18.     32.     29.     25.     24.     21.     23.     47.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 148    72    0.01    0.02    0.02    0.04    16.7   0.001   0.017   0.034   0.032     0.3     1.0     0.4     0.0     266    0.00    0.27    0.00    0.45     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     18.     33.     29.     25.     24.     26.     22.     47.     42.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 149    73    0.01    0.02    0.02    0.04    16.9   0.001   0.017   0.034   0.033     0.3     1.0     0.4     0.0     267    0.00    0.27    0.00    0.45     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     18.     33.     29.     25.     24.     26.     23.     47.     43.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 150    74    0.01    0.02    0.02    0.04    17.2   0.001   0.018   0.034   0.033     0.3     0.9     0.4     0.0     280    0.00    0.28    0.00    0.48     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     35.     31.     26.     25.     27.     24.     49.     44.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 151    75    0.01    0.02    0.02    0.04    17.5   0.001   0.018   0.034   0.034     0.3     0.9     0.4     0.0     283    0.00    0.28    0.00    0.49     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     36.     31.     26.     25.     27.     24.     50.     45.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 152    76    0.01    0.02    0.02    0.04    17.8   0.001   0.018   0.034   0.034     0.3     0.9     0.5     0.0     299    0.00    0.30    0.00    0.52     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     20.     38.     33.     28.     26.     29.     26.     53.     47.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
   15 153    77    0.01    0.02    0.02    0.04    18.1   0.001   0.019   0.034   0.035     0.3     0.8     0.5     0.0     341    0.00    0.34    0.00    0.60     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     22.     45.     38.     32.     30.     33.     29.     60.     52.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.0
   15 154    78    0.01    0.02    0.02    0.04    18.5   0.001   0.019   0.034   0.035     0.3     0.8     0.5     0.0     382    0.00    0.38    0.00    0.67     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     22.     50.     44.     37.     34.     37.     33.     67.     58.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.0     0.0     0.0     0.1     0.1
   15 155    79    0.01    0.03    0.02    0.04    18.9   0.001   0.019   0.034   0.036     0.3     0.7     0.5     0.0     413    0.00    0.41    0.00    0.72     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     21.     53.     47.     41.     38.     41.     36.     74.     63.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 156    80    0.01    0.03    0.03    0.04    19.4   0.001   0.020   0.034   0.037     0.3     0.7     0.5     0.0     445    0.00    0.44    0.00    0.78     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     20.     55.     51.     44.     41.     45.     40.     80.     68.     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 157    81    0.01    0.03    0.03    0.04    19.9   0.001   0.020   0.034   0.038     0.3     0.6     0.5     0.0     485    0.00    0.49    0.00    0.84     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     20.     57.     55.     49.     46.     50.     45.     89.     75.     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.1     0.0     0.1     0.1
   15 158    82    0.01    0.03    0.03    0.04    20.4   0.001   0.021   0.034   0.039     0.3     0.5     0.5     0.0     514    0.00    0.51    0.00    0.88     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     29.     55.     55.     52.     49.     53.     47.     95.     79.     0.0     0.1     0.1     0.1     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 159    83    0.01    0.03    0.03    0.04    20.9   0.001   0.021   0.034   0.040     0.3     0.5     0.5     0.0     529    0.00    0.53    0.00    0.91     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     32.     52.     54.     54.     50.     55.     50.     99.     83.     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 160    84    0.01    0.03    0.03    0.04    21.4   0.001   0.022   0.034   0.040     0.1     0.2     0.2     0.0     488    0.00    0.49    0.00    0.69     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     18.     46.     48.     50.     48.     53.     48.     97.     82.     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 161    85    0.01    0.03    0.03    0.04    21.9   0.001   0.022   0.034   0.041     0.2     0.3     0.3     0.0     467    0.00    0.47    0.00    0.67     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     26.     50.     41.     45.     44.     48.     45.     91.     78.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.1     0.1     0.1     0.0     0.1     0.1
   15 162    86    0.01    0.03    0.03    0.04    22.3   0.001   0.023   0.034   0.042     0.3     0.4     0.6     0.0     444    0.00    0.44    0.00    0.73     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     33.     52.     35.     40.     40.     45.     41.     85.     73.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 163    87    0.01    0.03    0.03    0.04    22.7   0.001   0.023   0.034   0.042     0.3     0.4     0.6     0.0     429    0.00    0.43    0.00    0.73     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     33.     53.     32.     37.     38.     43.     40.     82.     71.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 164    88    0.01    0.03    0.03    0.04    23.2   0.001   0.024   0.034   0.043     0.3     0.4     0.6     0.0     429    0.00    0.43    0.00    0.74     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     34.     56.     31.     36.     38.     42.     39.     81.     70.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 165    89    0.01    0.03    0.03    0.04    23.6   0.001   0.024   0.034   0.044     0.2     0.2     0.3     0.0     440    0.00    0.44    0.00    0.65     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     26.     62.     32.     38.     39.     45.     41.     85.     73.     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 166    90    0.01    0.03    0.03    0.04    24.1   0.001   0.024   0.034   0.044     0.1     0.2     0.2     0.0     457    0.00    0.46    0.00    0.50     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     28.     43.     35.     41.     43.     49.     46.     92.     79.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.1     0.1
   15 167    91    0.01    0.03    0.03    0.04    24.5   0.001   0.025   0.034   0.045     0.1     0.1     0.2     0.0     452    0.00    0.45    0.00    0.44     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     27.     45.     26.     40.     43.     50.     46.     94.     80.     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.1     0.1
