*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 106    30     0     0    81.6    80.1     1.5     0.0    0.79   27.37    0.00    0.48    0.00    0.31    5.03    0.09    0.00    7.75     4.2     5.6    4.56    4.25    3.03    2.87    1.52    1.50    0.12    0.03    0.12    0.08    0.09    0.05    0.06    0.03    0.03    7.88    4.19    5.76    4.65    4.34    3.08    2.93    1.55    1.54
   15 107    31     0     0    81.2    79.8     1.4     0.0    0.91   27.59    0.00    0.49    0.00    0.41    5.55    0.09    0.00    2.23     5.3     6.1    4.82    4.36    3.03    2.88    1.52    1.51    0.11    0.01    0.10    0.07    0.08    0.05    0.05    0.03    0.04    2.34    5.31    6.18    4.89    4.44    3.08    2.93    1.56    1.54
   15 108    32     0     0    80.3    79.0     1.3     0.0    1.03   27.77    0.00    0.51    0.00    0.51    6.32    0.33    0.00    2.01     4.5     5.7    4.86    4.40    3.17    2.92    1.58    1.52    0.07    0.00    0.09    0.07    0.08    0.05    0.05    0.03    0.04    2.09    4.51    5.75    4.93    4.47    3.21    2.98    1.61    1.56
   15 109    33     0     0    78.9    77.6     1.2     0.0    1.13   27.93    0.00    0.53    0.00    0.60    7.73    0.41    0.00    1.57     4.0     5.4    4.85    4.38    3.20    2.93    1.60    1.53    0.02    0.00    0.09    0.06    0.07    0.04    0.05    0.03    0.03    1.59    3.96    5.46    4.91    4.45    3.25    2.97    1.63    1.56
   15 110    34     0     0    77.4    76.2     1.2     0.0    1.22   28.08    0.00    0.54    0.00    0.68    9.32    0.41    0.00    1.26     3.6     5.2    4.80    4.33    3.19    2.90    1.59    1.53    0.00    0.00    0.08    0.06    0.07    0.04    0.05    0.03    0.03    1.26    3.59    5.26    4.86    4.40    3.23    2.95    1.63    1.56
   15 111    35     0     0    76.1    75.0     1.1     0.0    1.29   28.21    0.00    0.55    0.00    0.75   10.67    0.41    0.00    1.37     3.3     4.9    4.74    4.27    3.17    2.87    1.59    1.53    0.00    0.00    0.07    0.06    0.06    0.04    0.04    0.03    0.03    1.37    3.29    5.01    4.80    4.34    3.21    2.92    1.62    1.56
   15 112    36     0     0    74.9    73.9     1.0     0.0    1.35   28.33    0.00    0.55    0.00    0.80   11.92    0.41    0.00    0.97     2.9     4.7    4.73    4.28    3.17    2.88    1.59    1.53    0.00    0.00    0.06    0.05    0.06    0.04    0.04    0.03    0.03    0.97    2.88    4.80    4.78    4.34    3.21    2.92    1.62    1.56
   15 113    37     0     0    73.8    72.9     1.0     0.0    1.41   28.44    0.00    0.55    0.00    0.86   13.04    0.41    0.00    0.83     2.5     4.5    4.71    4.28    3.17    2.88    1.60    1.54    0.00    0.00    0.05    0.05    0.05    0.03    0.04    0.03    0.03    0.83    2.53    4.55    4.76    4.34    3.21    2.92    1.63    1.57
   15 114    38     0     0    72.8    71.9     0.9     0.0    1.47   28.54    0.00    0.55    0.00    0.92   14.14    0.41    0.00    0.79     2.2     4.2    4.68    4.29    3.18    2.88    1.60    1.54    0.00    0.00    0.05    0.04    0.05    0.03    0.04    0.03    0.03    0.79    2.22    4.26    4.72    4.34    3.21    2.92    1.63    1.57
   15 115    39     0     0    71.7    70.8     0.9     0.0    1.55   28.64    0.00    0.55    0.00    1.00   15.29    0.41    0.00    0.79     2.0     3.9    4.62    4.29    3.18    2.89    1.60    1.54    0.01    0.00    0.04    0.04    0.05    0.03    0.04    0.03    0.03    0.79    1.95    3.93    4.67    4.34    3.21    2.92    1.63    1.57
   15 116    40     0     0    70.5    69.7     0.9     0.0    1.64   28.75    0.00    0.55    0.00    1.09   16.56    0.41    0.00    0.76     1.7     3.5    4.53    4.30    3.18    2.89    1.61    1.55    0.01    0.00    0.04    0.04    0.05    0.03    0.03    0.03    0.03    0.77    1.72    3.57    4.57    4.34    3.21    2.93    1.63    1.57
   15 117    41     0     0    69.4    68.5     0.9     0.0    1.76   28.85    0.00    0.55    0.00    1.20   17.81    0.41    0.00    0.69     1.5     3.2    4.42    4.30    3.19    2.90    1.61    1.55    0.01    0.01    0.04    0.04    0.05    0.03    0.03    0.03    0.03    0.70    1.55    3.22    4.46    4.35    3.22    2.93    1.64    1.58
   15 118    42     0     0    67.9    67.1     0.9     0.0    1.89   28.96    0.00    0.55    0.00    1.34   19.39    0.41    0.00    0.21     1.4     2.8    4.27    4.31    3.19    2.90    1.61    1.55    0.00    0.01    0.03    0.04    0.05    0.03    0.03    0.03    0.03    0.22    1.39    2.87    4.30    4.35    3.22    2.93    1.64    1.58
   15 119    43     0     0    66.5    65.7     0.9     0.0    2.03   29.08    0.00    0.55    0.00    1.48   20.94    0.41    0.00    0.19     1.1     2.5    4.04    4.30    3.19    2.90    1.62    1.56    0.01    0.01    0.03    0.04    0.05    0.03    0.03    0.03    0.03    0.20    1.15    2.55    4.08    4.34    3.22    2.93    1.64    1.59
   15 120    44     0     0    65.2    64.3     0.9     0.0    2.17   29.19    0.00    0.55    0.00    1.62   22.47    0.41    0.00    0.21     1.0     2.2    3.81    4.26    3.18    2.88    1.62    1.56    0.01    0.01    0.03    0.03    0.05    0.03    0.04    0.03    0.03    0.21    1.02    2.26    3.84    4.31    3.21    2.91    1.64    1.59
   15 121    45     0     0    63.8    62.9     0.9     0.0    2.31   29.30    0.00    0.55    0.00    1.76   23.97    0.41    0.00    0.12     0.6     1.9    3.65    4.37    3.22    2.87    1.62    1.56    0.01    0.02    0.03    0.03    0.05    0.03    0.04    0.03    0.03    0.12    0.57    1.89    3.69    4.42    3.26    2.90    1.64    1.59
   15 122    46     0     0    62.9    62.0     0.9     0.0    2.42   29.39    0.00    0.55    0.00    1.87   25.00    0.41    0.00    0.10     0.5     1.6    3.27    4.41    3.34    2.92    1.62    1.56    0.01    0.02    0.03    0.03    0.05    0.03    0.03    0.03    0.03    0.11    0.51    1.59    3.30    4.46    3.37    2.95    1.65    1.59
   15 123    47     0     0    62.0    61.1     0.9     0.0    2.51   29.48    0.00    0.55    0.00    1.96   25.96    0.41    0.00    0.07     0.4     1.3    2.90    4.36    3.45    2.99    1.64    1.56    0.01    0.02    0.03    0.03    0.05    0.03    0.03    0.03    0.03    0.08    0.41    1.32    2.93    4.40    3.48    3.02    1.67    1.59
   15 124    48     0     0    60.3    59.4     0.9     0.0    2.63   29.57    0.00    0.55    0.00    2.08   26.79    1.38    0.00    0.07     0.3     1.0    2.35    3.84    3.40    3.03    1.76    1.60    0.01    0.03    0.03    0.03    0.05    0.03    0.03    0.03    0.03    0.08    0.36    1.05    2.38    3.88    3.44    3.07    1.78    1.63
   15 125    49     0     0    59.4    58.5     0.9     0.0    2.80   29.68    0.00    0.55    0.00    2.25   27.85    1.38    0.00    0.06     0.3     0.8    2.06    3.75    3.43    3.06    1.77    1.60    0.01    0.03    0.03    0.03    0.05    0.03    0.04    0.03    0.03    0.07    0.31    0.87    2.09    3.79    3.46    3.09    1.80    1.63
   15 126    50     0     0    58.6    57.6     1.0     0.0    3.02   29.79    0.01    0.55    0.00    2.47   28.92    1.38    0.00    0.03     0.2     0.6    1.74    3.60    3.49    3.11    1.80    1.62    0.02    0.04    0.03    0.03    0.05    0.04    0.04    0.03    0.03    0.05    0.21    0.67    1.78    3.66    3.52    3.15    1.83    1.65
   15 127    51     0     0    56.7    55.7     1.1     0.0    3.26   29.91    0.04    0.55    0.00    2.71   29.51    2.82    0.00    0.03     0.1     0.5    1.37    2.99    3.29    3.10    1.90    1.65    0.03    0.05    0.04    0.04    0.05    0.04    0.04    0.03    0.03    0.06    0.20    0.55    1.40    3.05    3.33    3.14    1.93    1.68
   15 128    52     0     0    55.6    54.4     1.2     0.0    3.53   30.06    0.05    0.55    0.00    2.97   30.35    3.41    0.00    0.03     0.1     0.4    1.13    2.68    3.18    3.10    1.94    1.66    0.03    0.05    0.04    0.04    0.06    0.04    0.04    0.04    0.04    0.06    0.19    0.46    1.17    2.73    3.23    3.14    1.98    1.70
   15 129    53     0     0    54.9    53.7     1.2     0.0    3.81   30.22    0.05    0.55    0.00    3.26   31.32    3.41    0.00    0.02     0.1     0.3    0.97    2.54    3.18    3.09    1.95    1.67    0.02    0.06    0.04    0.04    0.06    0.05    0.05    0.04    0.04    0.04    0.17    0.38    1.01    2.60    3.22    3.13    1.99    1.70
   15 130    54     0     0    54.0    52.7     1.3     0.0    4.08   30.38    0.05    0.55    0.00    3.53   32.29    3.61    0.00    0.01     0.1     0.3    0.80    2.32    3.14    3.09    1.97    1.68    0.03    0.06    0.04    0.04    0.06    0.05    0.05    0.04    0.04    0.05    0.14    0.29    0.84    2.38    3.19    3.14    2.01    1.71
   15 131    55     0     0    53.2    52.0     1.3     0.0    4.32   30.54    0.05    0.55    0.00    3.77   33.27    3.61    0.00    0.01     0.1     0.2    0.68    2.16    3.14    3.08    1.97    1.68    0.02    0.05    0.04    0.04    0.06    0.05    0.05    0.04    0.04    0.03    0.12    0.23    0.72    2.21    3.19    3.13    2.01    1.72
   15 132    56     0     0    52.6    51.3     1.3     0.0    4.59   30.70    0.05    0.55    0.00    4.04   34.18    3.61    0.00    0.01     0.1     0.2    0.58    1.99    3.13    3.07    1.97    1.68    0.03    0.05    0.04    0.04    0.05    0.05    0.05    0.04    0.04    0.04    0.11    0.19    0.62    2.04    3.19    3.12    2.01    1.72
   15 133    57     0     0    52.1    50.8     1.3     0.0    4.88   30.90    0.05    0.55    0.00    4.33   35.02    3.61    0.00    0.01     0.0     0.1    0.50    1.82    3.13    3.06    1.98    1.69    0.04    0.06    0.04    0.04    0.05    0.05    0.05    0.04    0.04    0.05    0.11    0.17    0.54    1.87    3.18    3.11    2.02    1.73
   15 134    58     0     0    51.5    50.2     1.3     0.0    5.20   31.10    0.05    0.55    0.00    4.65   35.85    3.61    0.00    0.01     0.0     0.1    0.43    1.65    3.12    3.05    1.98    1.69    0.04    0.06    0.04    0.04    0.05    0.05    0.05    0.04    0.04    0.05    0.10    0.14    0.47    1.70    3.17    3.11    2.02    1.73
   15 135    59     0     0    51.0    49.7     1.3     0.0    5.53   31.31    0.05    0.55    0.00    4.98   36.69    3.61    0.00    0.00     0.0     0.1    0.37    1.49    3.10    3.05    1.98    1.69    0.03    0.06    0.04    0.04    0.05    0.05    0.06    0.04    0.04    0.04    0.09    0.13    0.41    1.54    3.15    3.11    2.03    1.74
   15 136    60     0     0    50.5    49.2     1.4     0.0    5.85   31.51    0.05    0.55    0.00    5.30   37.50    3.61    0.00    0.00     0.0     0.1    0.31    1.32    3.07    3.06    1.99    1.70    0.03    0.06    0.04    0.04    0.05    0.06    0.06    0.04    0.04    0.03    0.09    0.11    0.35    1.37    3.12    3.11    2.03    1.74
   15 137    61     0     0    50.1    48.7     1.4     0.0    6.17   31.71    0.05    0.55    0.00    5.62   38.25    3.61    0.00    0.00     0.0     0.1    0.26    1.16    3.03    3.07    2.00    1.71    0.04    0.06    0.04    0.04    0.05    0.06    0.06    0.05    0.04    0.04    0.09    0.09    0.30    1.21    3.09    3.12    2.04    1.75
   15 138    62     0     0    49.7    48.3     1.4     0.0    6.46   31.91    0.05    0.55    0.00    5.91   38.97    3.61    0.00    0.00     0.0     0.0    0.21    1.01    2.99    3.07    2.00    1.71    0.04    0.06    0.04    0.04    0.05    0.06    0.06    0.05    0.04    0.04    0.08    0.08    0.25    1.06    3.04    3.13    2.05    1.76
   15 139    63     0     0    49.3    47.9     1.4     0.0    6.75   32.10    0.05    0.55    0.00    6.19   39.66    3.61    0.00    0.00     0.0     0.0    0.18    0.89    2.93    3.08    2.01    1.72    0.04    0.06    0.04    0.04    0.05    0.05    0.06    0.05    0.04    0.05    0.08    0.08    0.22    0.93    2.99    3.14    2.06    1.76
   15 140    64     0     0    48.9    47.5     1.4     0.0    7.02   32.29    0.05    0.55    0.00    6.47   40.32    3.61    0.00    0.00     0.0     0.0    0.14    0.78    2.87    3.09    2.02    1.72    0.05    0.07    0.04    0.04    0.05    0.05    0.06    0.05    0.04    0.06    0.08    0.06    0.18    0.83    2.93    3.14    2.06    1.77
   15 141    65     0     0    48.5    47.1     1.4     0.0    7.28   32.46    0.05    0.55    0.00    6.73   40.94    3.61    0.00    0.01     0.0     0.0    0.11    0.65    2.76    3.13    2.03    1.73    0.06    0.08    0.04    0.04    0.05    0.05    0.06    0.04    0.04    0.07    0.10    0.07    0.15    0.70    2.82    3.18    2.07    1.77
   15 142    66     0     0    47.4    46.0     1.4     0.0    7.53   32.62    0.05    0.55    0.00    6.98   41.46    4.50    0.00    0.01     0.0     0.0    0.09    0.49    2.34    3.00    2.09    1.77    0.06    0.08    0.04    0.04    0.05    0.05    0.06    0.04    0.04    0.06    0.10    0.07    0.13    0.54    2.39    3.06    2.14    1.82
   15 143    67     0     0    47.0    45.7     1.3     0.0    7.75   32.78    0.05    0.55    0.00    7.20   42.01    4.50    0.00    0.00     0.0     0.0    0.07    0.43    2.24    3.00    2.11    1.78    0.03    0.07    0.04    0.04    0.04    0.05    0.06    0.04    0.04    0.04    0.09    0.06    0.11    0.48    2.29    3.06    2.16    1.82
   15 144    68     0     0    46.7    45.4     1.3     0.0    7.95   32.92    0.05    0.55    0.00    7.39   42.51    4.50    0.00    0.00     0.0     0.0    0.06    0.38    2.13    3.00    2.13    1.78    0.03    0.06    0.04    0.04    0.04    0.05    0.06    0.04    0.04    0.04    0.08    0.05    0.10    0.42    2.19    3.06    2.18    1.82
   15 145    69     0     0    46.0    44.7     1.2     0.0    8.13   33.05    0.06    0.55    0.00    7.58   42.98    4.97    0.00    0.00     0.0     0.0    0.05    0.31    1.93    2.90    2.16    1.80    0.03    0.06    0.03    0.03    0.04    0.05    0.06    0.04    0.04    0.03    0.07    0.04    0.08    0.35    1.99    2.96    2.20    1.84
   15 146    70     0     0    45.6    44.3     1.2     0.0    8.36   33.18    0.06    0.55    0.00    7.80   43.45    5.11    0.00    0.00     0.0     0.0    0.04    0.27    1.83    2.88    2.16    1.81    0.03    0.05    0.03    0.03    0.04    0.05    0.06    0.04    0.04    0.03    0.06    0.04    0.08    0.31    1.88    2.93    2.21    1.85
   15 147    71     0     0    45.4    44.1     1.2     0.0    8.60   33.32    0.06    0.55    0.00    8.05   43.90    5.11    0.00    0.00     0.0     0.0    0.04    0.24    1.76    2.88    2.17    1.82    0.02    0.05    0.03    0.03    0.04    0.05    0.06    0.04    0.04    0.03    0.06    0.04    0.07    0.28    1.81    2.94    2.21    1.85
   15 148    72     0     0    45.2    43.9     1.2     0.0    8.84   33.46    0.06    0.55    0.00    8.29   44.34    5.11    0.00    0.00     0.0     0.0    0.03    0.21    1.69    2.88    2.17    1.82    0.03    0.05    0.03    0.03    0.04    0.05    0.06    0.04    0.04    0.03    0.06    0.04    0.06    0.25    1.75    2.94    2.22    1.86
   15 149    73     0     0    45.0    43.8     1.2     0.0    9.09   33.61    0.06    0.55    0.00    8.54   44.77    5.11    0.00    0.00     0.0     0.0    0.03    0.20    1.63    2.88    2.17    1.82    0.03    0.05    0.03    0.03    0.04    0.05    0.06    0.04    0.04    0.03    0.06    0.04    0.06    0.24    1.68    2.94    2.22    1.86
   15 150    74     0     0    44.8    43.6     1.3     0.0    9.36   33.76    0.06    0.55    0.00    8.81   45.19    5.11    0.00    0.00     0.0     0.0    0.03    0.19    1.56    2.88    2.18    1.83    0.04    0.06    0.03    0.03    0.04    0.05    0.06    0.05    0.04    0.04    0.07    0.04    0.06    0.22    1.62    2.94    2.22    1.87
   15 151    75     0     0    44.7    43.4     1.3     0.0    9.65   33.92    0.06    0.55    0.00    9.09   45.62    5.11    0.00    0.00     0.0     0.0    0.02    0.17    1.50    2.88    2.18    1.83    0.04    0.06    0.03    0.03    0.04    0.05    0.06    0.05    0.04    0.04    0.07    0.04    0.06    0.21    1.55    2.94    2.23    1.87
   15 152    76     0     0    44.6    43.3     1.3     0.0    9.95   34.10    0.06    0.55    0.00    9.40   46.03    5.11    0.00    0.01     0.0     0.0    0.02    0.16    1.43    2.88    2.18    1.83    0.05    0.07    0.03    0.03    0.04    0.05    0.06    0.05    0.04    0.05    0.08    0.04    0.06    0.20    1.48    2.94    2.23    1.88
   15 153    77     0     0    44.5    43.1     1.4     0.0   10.33   34.30    0.06    0.55    0.00    9.78   46.45    5.11    0.00    0.01     0.0     0.0    0.02    0.14    1.36    2.89    2.19    1.84    0.06    0.08    0.04    0.04    0.04    0.05    0.06    0.05    0.04    0.07    0.09    0.05    0.06    0.18    1.41    2.95    2.24    1.88
   15 154    78     0     0    44.5    43.1     1.5     0.0   10.76   34.53    0.06    0.55    0.00   10.20   46.88    5.11    0.00    0.02     0.0     0.0    0.02    0.12    1.29    2.89    2.20    1.85    0.08    0.09    0.04    0.04    0.05    0.05    0.06    0.05    0.04    0.10    0.11    0.06    0.06    0.17    1.35    2.96    2.25    1.89
   15 155    79     0     0    44.6    43.0     1.6     0.0   11.22   34.80    0.06    0.55    0.00   10.67   47.32    5.11    0.00    0.03     0.0     0.0    0.02    0.11    1.23    2.89    2.21    1.86    0.09    0.10    0.05    0.05    0.05    0.05    0.06    0.05    0.05    0.12    0.12    0.06    0.07    0.16    1.28    2.96    2.26    1.90
   15 156    80     0     0    44.6    42.9     1.7     0.0   11.71   35.09    0.06    0.55    0.00   11.16   47.77    5.11    0.00    0.05     0.0     0.0    0.03    0.10    1.16    2.89    2.22    1.87    0.10    0.11    0.05    0.05    0.05    0.06    0.07    0.05    0.05    0.15    0.14    0.07    0.08    0.15    1.22    2.96    2.27    1.91
   15 157    81     0     0    44.7    42.9     1.7     0.0   12.25   35.43    0.06    0.55    0.00   11.70   48.26    5.11    0.00    0.07     0.0     0.0    0.03    0.09    1.10    2.88    2.23    1.87    0.11    0.12    0.06    0.05    0.06    0.06    0.07    0.06    0.05    0.18    0.16    0.08    0.08    0.15    1.16    2.94    2.28    1.92
   15 158    82     0     0    44.7    42.9     1.8     0.0   12.83   35.79    0.06    0.55    0.00   12.27   48.79    5.11    0.00    0.07     0.1     0.0    0.04    0.09    1.05    2.86    2.24    1.88    0.12    0.13    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.19    0.18    0.09    0.09    0.15    1.11    2.92    2.30    1.94
   15 159    83     0     0    44.7    42.9     1.9     0.0   13.41   36.18    0.07    0.55    0.00   12.86   49.35    5.11    0.00    0.06     0.1     0.0    0.04    0.09    0.99    2.83    2.25    1.90    0.12    0.13    0.07    0.06    0.06    0.06    0.07    0.06    0.05    0.18    0.21    0.10    0.10    0.15    1.05    2.89    2.31    1.95
   15 160    84     0     0    44.6    42.7     1.9     0.0   13.99   36.55    0.07    0.55    0.00   13.44   50.01    5.11    0.00    0.06     0.1     0.0    0.04    0.09    0.94    2.78    2.26    1.90    0.15    0.13    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.20    0.20    0.11    0.10    0.15    1.01    2.85    2.32    1.96
   15 161    85     0     0    44.4    42.6     1.9     0.0   14.53   36.88    0.07    0.55    0.00   13.97   50.74    5.11    0.00    0.04     0.1     0.0    0.05    0.09    0.90    2.73    2.27    1.91    0.12    0.12    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.16    0.17    0.09    0.11    0.15    0.96    2.80    2.34    1.97
   15 162    86     0     0    44.2    42.4     1.8     0.0   15.01   37.19    0.07    0.55    0.00   14.46   51.47    5.11    0.00    0.02     0.0     0.0    0.05    0.09    0.85    2.68    2.28    1.92    0.08    0.11    0.05    0.06    0.06    0.06    0.07    0.06    0.05    0.10    0.15    0.08    0.10    0.15    0.91    2.75    2.34    1.98
   15 163    87     0     0    44.0    42.2     1.8     0.0   15.47   37.48    0.07    0.55    0.00   14.92   52.16    5.11    0.00    0.00     0.0     0.0    0.04    0.10    0.82    2.62    2.29    1.93    0.06    0.10    0.05    0.06    0.06    0.06    0.07    0.06    0.05    0.07    0.13    0.07    0.10    0.16    0.88    2.69    2.35    1.98
   15 164    88     0     0    43.8    42.0     1.7     0.0   15.92   37.77    0.07    0.55    0.00   15.37   52.82    5.11    0.00    0.01     0.0     0.0    0.04    0.11    0.79    2.55    2.30    1.94    0.07    0.10    0.05    0.05    0.06    0.06    0.07    0.06    0.05    0.07    0.13    0.07    0.10    0.16    0.85    2.61    2.36    1.99
   15 165    89     0     0    43.6    41.8     1.8     0.0   16.40   38.06    0.07    0.55    0.00   15.85   53.49    5.11    0.00    0.01     0.0     0.0    0.05    0.11    0.76    2.46    2.30    1.94    0.10    0.10    0.05    0.05    0.06    0.06    0.07    0.06    0.05    0.11    0.12    0.07    0.10    0.17    0.82    2.53    2.36    2.00
   15 166    90     0     0    43.5    41.6     1.8     0.0   16.93   38.38    0.07    0.55    0.00   16.38   54.14    5.11    0.00    0.01     0.0     0.0    0.04    0.11    0.74    2.37    2.31    1.95    0.12    0.14    0.06    0.06    0.06    0.06    0.07    0.06    0.05    0.14    0.16    0.08    0.10    0.17    0.80    2.44    2.37    2.00
   15 167    91     0     0    42.1    40.1     1.9     0.0   17.47   38.69    0.07    0.55    0.00   16.92   54.80    6.36    0.00    0.02     0.0     0.0    0.04    0.09    0.57    1.95    2.29    2.01    0.15    0.16    0.07    0.07    0.06    0.06    0.06    0.06    0.05    0.17    0.19    0.10    0.10    0.15    0.63    2.01    2.35    2.06
   15 168    92     0     0    41.1    39.2     1.9     0.0   17.99   39.01    0.07    0.55    0.00   17.44   55.54    7.07    0.00    0.02     0.0     0.0    0.04    0.08    0.49    1.72    2.27    2.03    0.12    0.15    0.07    0.07    0.06    0.06    0.06    0.06    0.05    0.14    0.19    0.10    0.10    0.14    0.55    1.78    2.33    2.09
   15 169    93     0     0    40.8    39.0     1.8     0.0   18.48   39.31    0.07    0.55    0.00   17.92   56.32    7.07    0.00    0.01     0.0     0.0    0.04    0.08    0.47    1.64    2.27    2.04    0.08    0.13    0.07    0.06    0.06    0.06    0.06    0.06    0.05    0.09    0.17    0.09    0.10    0.14    0.53    1.71    2.33    2.09
   15 170    94     0     0    39.9    38.1     1.8     0.0   18.90   39.57    0.07    0.55    0.00   18.35   56.97    7.78    0.00    0.01     0.0     0.0    0.03    0.07    0.40    1.44    2.24    2.06    0.11    0.13    0.06    0.06    0.06    0.06    0.06    0.06    0.05    0.12    0.17    0.09    0.09    0.13    0.46    1.50    2.30    2.11
   15 171    95     0     0    39.4    37.6     1.7     0.0   19.28   39.80    0.07    0.55    0.00   18.73   57.64    8.05    0.00    0.01     0.0     0.0    0.03    0.06    0.36    1.32    2.23    2.07    0.09    0.11    0.05    0.05    0.06    0.06    0.06    0.06    0.05    0.10    0.14    0.07    0.08    0.12    0.42    1.38    2.29    2.12
   15 172    96     0     0    39.0    37.4     1.6     0.0   19.64   40.02    0.07    0.55    0.00   19.09   58.30    8.08    0.00    0.01     0.0     0.0    0.03    0.05    0.34    1.24    2.24    2.08    0.06    0.10    0.05    0.05    0.05    0.06    0.06    0.06    0.05    0.07    0.12    0.06    0.08    0.11    0.39    1.30    2.29    2.13
   15 173    97     0     0    38.8    37.2     1.6     0.0   19.99   40.24    0.07    0.55    0.00   19.44   58.92    8.08    0.00    0.00     0.0     0.0    0.02    0.05    0.32    1.17    2.24    2.08    0.05    0.08    0.04    0.04    0.05    0.06    0.06    0.06    0.05    0.05    0.10    0.05    0.07    0.10    0.37    1.23    2.30    2.14
   15 174    98     0     0    38.6    37.0     1.5     0.0   20.34   40.45    0.07    0.55    0.00   19.79   59.44    8.08    0.00    0.01     0.0     0.0    0.02    0.05    0.30    1.11    2.25    2.09    0.08    0.09    0.04    0.04    0.05    0.05    0.06    0.05    0.05    0.08    0.10    0.05    0.06    0.09    0.35    1.17    2.30    2.14
   15 175    99     0     0    38.1    36.5     1.5     0.0   20.69   40.65    0.07    0.55    0.00   20.14   59.97    8.41    0.00    0.01     0.0     0.0    0.02    0.04    0.26    1.00    2.23    2.10    0.09    0.09    0.04    0.04    0.05    0.05    0.06    0.05    0.05    0.09    0.10    0.05    0.06    0.09    0.32    1.06    2.28    2.15
   15 176   100     0     0    37.9    36.4     1.5     0.0   21.06   40.85    0.07    0.55    0.00   20.50   60.51    8.43    0.00    0.01     0.0     0.0    0.02    0.04    0.25    0.94    2.23    2.11    0.07    0.08    0.04    0.04    0.05    0.05    0.05    0.05    0.05    0.07    0.10    0.05    0.06    0.09    0.30    0.99    2.28    2.16
   15 177   101     0     0    37.7    36.3     1.5     0.0   21.44   41.07    0.07    0.55    0.00   20.88   61.03    8.43    0.00    0.00     0.0     0.0    0.02    0.04    0.24    0.89    2.23    2.12    0.06    0.08    0.04    0.04    0.05    0.05    0.05    0.05    0.05    0.06    0.09    0.05    0.06    0.09    0.29    0.94    2.29    2.17
   15 178   102     0     0    37.7    36.2     1.5     0.0   21.84   41.29    0.07    0.55    0.00   21.28   61.51    8.43    0.00    0.01     0.0     0.0    0.02    0.04    0.22    0.83    2.24    2.13    0.07    0.08    0.04    0.04    0.05    0.05    0.05    0.05    0.05    0.08    0.10    0.05    0.06    0.08    0.27    0.88    2.29    2.17
   15 179   103     0     0    37.6    36.1     1.5     0.0   22.25   41.52    0.07    0.55    0.00   21.70   61.95    8.43    0.00    0.01     0.0     0.0    0.02    0.04    0.21    0.78    2.25    2.13    0.09    0.09    0.04    0.04    0.05    0.05    0.05    0.05    0.05    0.10    0.11    0.05    0.06    0.08    0.26    0.83    2.30    2.18
   15 180   104     0     0    37.6    36.1     1.6     0.0   22.69   41.77    0.07    0.55    0.00   22.14   62.38    8.43    0.00    0.02     0.0     0.0    0.02    0.04    0.19    0.72    2.26    2.14    0.10    0.10    0.05    0.05    0.05    0.05    0.05    0.05    0.05    0.13    0.12    0.06    0.07    0.08    0.24    0.78    2.31    2.19
   15 181   105     0     0    37.7    36.1     1.6     0.0   23.17   42.05    0.07    0.55    0.00   22.62   62.79    8.43    0.00    0.04     0.0     0.0    0.02    0.04    0.18    0.68    2.27    2.15    0.12    0.10    0.05    0.05    0.05    0.05    0.05    0.06    0.05    0.16    0.13    0.07    0.07    0.09    0.23    0.73    2.32    2.20
   15 182   106     0     0    37.8    36.1     1.7     0.0   23.69   42.36    0.07    0.55    0.00   23.14   63.19    8.43    0.00    0.06     0.0     0.0    0.03    0.04    0.17    0.64    2.28    2.16    0.13    0.12    0.06    0.05    0.05    0.05    0.06    0.06    0.05    0.19    0.15    0.08    0.08    0.09    0.23    0.69    2.33    2.21
   15 183   107    60     1    98.0    66.3    31.7     0.0   24.24   42.71    0.07    0.55    0.04   23.69   63.56    8.43    0.00   46.64     0.0     0.0    0.03    0.04    0.17    0.60    2.29    2.17   46.55    0.12    0.06    0.06    0.06    0.06    0.06    0.06    0.05   93.19    0.17    0.09    0.09    0.10    0.22    0.66    2.35    2.22
